R1
X,F(X)
21,1
0.619832326192409,0.827029648833252
0.556615488603711,1.71664196338972
-0.495683887973428,1.17692838473341
-0.255980159156024,0.124796382135008
-0.0185015215538442,0.426879233760859
-0.214450140018016,-0.803582619358598
-0.723098523449153,0.173275175182073
0.224292872939259,-0.651803116776453
-0.384863777086139,0.274605043597645
-0.366168628912419,-0.946401859080823
-0.820561561267823,0.881629915857459
-0.655256751924753,-1.52948221705929
0.859178949613124,0.668895967519546
0.229267969727516,1.16688078992611
-0.757953654043376,1.2216867008957
-0.590214730240405,-0.251413343392663
0.242546854540706,1.85155406589359
0.497339990455657,-0.367761026608926
-0.78179410006851,1.33266689085203
-0.364077170845121,-0.948586724752674
-0.312951014842838,0.500738801356655
0.0738427182659507,-1.20772475247609
-0.965332387480885,1.3928802146838
-0.229027096647769,-0.0630879665284985
-0.231573714874685,0.390074916552777
0.0814779228530824,-0.495045391545964
0.499966759234667,-1.41056093170378
-0.795174884144217,0.743878719849298
-0.0884809512645006,-0.309592805295663
-0.292081029620022,-0.0892253004396436
0.820900020189583,0.0406971635244002
-0.482978423591703,1.38924840356071
-0.570173669140786,2.08273126040487
0.750278671272099,1.45214036913916
0.87518743192777,0.957405073887012
-0.783924829680473,0.740765255618549
0.444031853694469,-1.0521336002437
0.292650197632611,1.7929203450197
-0.182690073736012,1.3906962600317
0.662958908826113,1.9438698381073
0.895517046563327,1.93622742457282
0.139224453829229,1.53882617439716
-0.327354799956083,-1.576643575189
-0.379430367145687,-0.350297481759373
0.727560908067971,-0.505111770023341
0.351474857889116,-1.0514723702793
-0.151579162105918,-0.89662538739806
-0.211320760659873,0.675005970555828
0.00762906344607472,-1.46619732966118
-0.798192833550274,-0.720008918259051
0.746419530827552,1.23751314885993
0.356646054890007,1.56486774829777
-0.64711490040645,-0.0757831322408576
0.296556243672967,1.64996348731168
0.214148688595742,1.06751563707018
0.89972565183416,0.680131110335223
0.406272724270821,-0.153055092182918
-0.955647804308683,2.85614249709536
0.537589040584862,1.74032397812691
0.0780820390209556,0.837748426763463
0.132419944740832,-1.79187770671616
-0.0700757512822747,0.357017532702437
-0.600303397513926,0.74628398725342
0.249980050139129,1.31682433603215
0.219861244782805,0.576416187037928
0.640328723471612,0.158848324938397
0.0657664244063199,0.0573186271430051
-0.859020119067281,0.756106622123699
0.76097933575511,-0.567034787509954
-0.346345494035631,-1.08002336065212
0.230928392615169,-0.068544633162832
-0.728302604053169,0.172124969512269
-0.487737329211086,1.66998158978667
-0.325812370982021,1.03970791978502
0.784016566351056,0.941906744658451
-0.524591332767159,0.391258049678685
0.38640397740528,0.989307628532789
-0.790535648819059,0.671271248103546
-0.161773738451302,0.214437522488391
-0.880689829122275,1.79569436492574
-0.694371475372463,0.726146325673263
-0.0418350659310818,-0.385949432246298
0.843367090448737,2.80636405493289
0.980135429650545,1.09796301829953
-0.487853726837784,0.649531777966248
0.596084129065275,0.950801672671444
0.648956209421158,1.03627062015137
-0.822817761916667,2.28701215962753
-0.458907912950963,2.04387976358884
-0.108693060465157,-1.31634361984382
-0.454125148709863,0.0462604232831719
0.230722834356129,-0.846427912687367
0.321461018640548,-0.120957324906882
0.230863299686462,0.0677692318796613
0.231909121386707,-1.29114237441477
-0.0443530054762959,1.26821860219478
-0.201209249906242,-0.629112283833491
0.0849530855193734,-1.14114970218507
0.274829355068505,0.20203406193567
-0.242441265843809,0.487087688106797
0.905543816275895,1.23546480425354
0.0435006893239915,0.599895042381733
-0.808069257065654,0.912412946442976
-0.728056738618761,1.25367341332239
0.144956362899393,-1.27824603360922
-0.692619591020048,0.726101010780934
0.85431167576462,2.99916527197398
0.114084169734269,-0.0285562970414644
-0.171585925389081,1.37094617983475
0.190390509087592,0.0240779107363027
-0.2759297946468,-0.133312994621058
-0.106133586261421,0.382564515956494
0.778433262370527,0.446021562452756
-0.729653341695666,0.738243074779797
0.680980453733355,2.32013569568176
-0.781998844817281,2.3486013056377
0.174549655988812,-1.72294549703699
0.164909799583256,-0.427330765449213
0.730108352378011,1.03916019555842
0.44196447217837,0.603607561358869
-0.907469331286848,-0.689756011886994
-0.136400328483433,0.488198864750293
0.372475718613714,-1.78139973913171
0.946128072682768,3.37094281562604
0.52758049685508,1.79662637158528
0.449030158109963,0.631576170699404
-0.884213012643158,0.807643615015298
0.661082486622036,1.69216248770374
0.295847395900637,0.0127438911280406
0.568152484018356,-1.9261848677208
0.540209333878011,0.781732074727195
-0.919277277775109,1.50241123914918
-0.0953340106643736,-0.054666281706683
0.49042281601578,0.0891984174841881
-0.814306800253689,1.48723842634258
-0.0844532987102866,1.12987044937897
-0.51762781245634,0.874719622662955
-0.331856433767825,1.09332747192801
0.27882836619392,0.20021047199828
-0.0956279053352773,0.949199888969307
-0.658916170708835,0.624025181306595
-0.453719299286604,-0.200792697708259
-0.611718024592847,-0.0697407579798232
-0.0551886511966586,1.49035664080913
0.493711931630969,0.301814042773721
0.901744311675429,1.37375536373934
0.580638954415917,2.45169448891041
-0.367763251531869,0.418010400885068
0.365365610457957,-0.183013816294657
0.931167133152485,2.55957334799308
-0.646606402471662,0.700196563872066
-0.647582655772567,0.510411811496048
-0.653195927850902,1.60186517124222
-0.69900913303718,2.26127410948687
-0.0773125062696636,-0.581789990160823
-0.963925455696881,2.70436450560696
0.696318092290312,1.03866464882159
-0.812026608269662,1.93534178741621
0.842551394831389,-0.16230563866142
-0.446927498094738,1.01739694935479
0.429670489858836,0.468169264957659
-0.710308611858636,2.92547526547042
0.36580045055598,-0.315491555458804
0.550558835268021,2.14713202814457
0.325284189078957,0.919573768909919
0.709109214134514,1.42773530159796
0.298720602877438,0.634123020251142
0.776103289332241,-0.252893427554701
0.55859724804759,2.85050893010321
0.0581432939507067,-1.94422516897187
0.476587275974452,0.678125549123041
0.583292535506189,0.917476077767718
-0.373764594551176,-0.618009755906363
-0.663903769571334,2.0007738142635
0.0397330583073199,0.919369507407853
-0.129254308994859,-1.37654875892402
0.357449650298804,-0.471331647104168
-0.327720752451569,1.12738902231568
-0.844191565178335,1.57467047230415
-0.655519742053002,1.52235048826299
-0.0883840285241604,-0.8935836861819
0.888625830877572,2.16072858088918
0.16038424288854,0.549037767706859
0.028236385434866,0.735049990580838
-0.827876418363303,-0.19089045002026
-0.467089258600026,0.522130007923788
0.847933498676866,2.30873720185071
-0.329777888953686,0.109252131367652
0.365748659241945,-0.188345992979446
0.108954251278192,-0.615927061532819
-0.215795818716288,-0.539678237044791
0.806420740671456,0.350079252670456
0.213744682259858,1.91472124665038
-0.660311659798026,-0.311264388767759
-0.905090457759798,1.48124065195696
-0.526537503581494,2.48051869529582
0.581329433713108,-0.178287105085076
0.961877154186368,3.01963479992587
-0.892992911860347,1.98956096266307
0.669794301502407,0.150890550430216
-0.279008272569627,0.039341730384144
-0.297449375968426,1.21354683493354
-0.434031805954874,0.279729609858336
0.29411239689216,1.57057363804744
-0.251905063167214,-2.05581492783026
0.994380452670157,3.07584203113795
0.414206000976264,-1.77543372960625
-0.0155607247725129,-0.932504895644031
-0.425805545877665,0.429619441509916
-0.149930495303124,-1.62164779894427
-0.45075766928494,-1.95184670646107
-0.0605933326296508,-2.52142605103084
0.731768251862377,2.40417356442294
-0.200085726566613,-0.828415887225401
0.949773026164621,3.06832474863873
-0.824224109295756,2.22163886925858
0.351640701293945,-1.29125859409943
-0.590025906916708,-1.81004691054061
-0.677501402329654,1.07349630129983
0.359588468447328,-0.169952556644321
-0.944773016963154,0.609746639245446
-0.941779996268451,1.36960446225395
0.411643214523792,0.530951467315747
0.776832557749003,-0.183802406805091
-0.17802758095786,0.0460913373046068
-0.834752459079027,2.16180794884635
-0.474335545208305,0.0897289007215646
0.584250594023615,-0.80873179182892
-0.739489933475852,0.172500681219114
-0.610655688680708,-1.01988874031208
-0.0481304544955492,-0.383187704535755
0.11358063807711,0.696535650930646
0.483951608650386,-0.648418542999065
0.766356905922294,1.44929967854071
-0.0741281169466674,0.0511747769318087
-0.812097121030092,0.282990877526334
-0.0257839495316148,0.0677607958292169
-0.48218035697937,-0.710890848225119
-0.302463153842837,0.489919780666886
0.581843059975654,1.49853135600257
-0.0326759028248489,-1.17007860007553
-0.46444111969322,1.29951760756231
0.388120937626809,0.0469478395383238
-0.864769380539656,2.69877040150575
0.639676894061267,0.0126253242191351
0.460644924547523,0.627651878302132
0.253787148743868,-2.20267500341563
-0.611618029884994,1.65876874635471
-0.0722492975182831,0.944208833437578
-0.157528203446418,0.141288969677401
-0.0411906945519149,0.30858030961513
-0.296924907714128,-0.202263913240494
-0.116279635112733,-0.0120311679898864
-0.0452378652989864,-0.748165216240627
